,COUNTRY_CODE,NUTS_ID,fraction_land_necessary,resampling
681,ES,ES431,0.0031405299261266324,max
682,ES,ES412,0.003314590594173456,max
683,ES,ES432,0.0026085726979477165,max
684,ES,ES300,0.09065660558744118,max
685,ES,ES413,0.0036898848461567857,max
686,ES,ES421,0.001930482679393648,max
687,ES,ES414,0.0015898029733349623,max
688,ES,ES422,0.0019190274996835539,max
689,ES,ES415,0.0019217889379379012,max
690,ES,ES423,0.0012724348582111578,max
691,ES,ES417,0.0013681115749519179,max
692,ES,ES424,0.004473567146211974,max
693,ES,ES418,0.004172164857456549,max
694,ES,ES425,0.003634303547773867,max
695,ES,ES511,0.14270147314697643,max
696,FR,FR522,0.014856175206127134,max
697,FR,FR523,0.009846965067142072,max
698,FR,FR631,0.021352967431778152,max
699,FR,FR632,0.0045524307064759495,max
700,FR,FR715,0.03688297643755246,max
701,FR,FR716,0.08517612304149261,max
702,FR,FR621,0.017961131885274085,max
703,FR,FR633,0.013004426028476066,max
704,FR,FR717,0.07319760552470712,max
705,FR,FR718,0.08021908805837356,max
706,FR,FR825,0.06037734477410912,max
707,FR,FR832,0.02038187856177015,max
708,FR,FR811,0.015391289582034062,max
709,FR,FR813,0.035796143485586136,max
710,FR,FR721,0.0049203699926888955,max
711,FR,FR831,0.028208137709319073,max
712,FR,FR812,0.023389143999680166,max
713,FR,FR814,0.010578651695120896,max
714,FR,FR722,0.016770882132576728,max
715,FR,FR723,0.020044775871112988,max
716,FR,FR815,0.029248058547226254,max
717,IT,ITG2A,0.011505116402296869,max
718,FR,FR711,0.015125018712626136,max
719,FR,FR724,0.025502442058172668,max
720,FR,FR826,0.024822456508457894,max
721,FR,FR712,0.03306195895740748,max
722,FR,FR713,0.016907390864455977,max
723,FR,FR821,0.027525770513227573,max
724,FR,FR822,0.050159939286434814,max
725,FR,FR714,0.03924549553862356,max
726,FR,FRA10,inf,max
727,FR,FR823,0.2641033056556535,max
728,FR,FR824,0.08301881691635041,max
729,IT,ITG2B,0.004165692317615861,max
730,FR,FR512,0.008364484524204753,max
731,FR,FR513,0.004605764269660699,max
732,FR,FR524,0.011721849602406784,max
733,FR,FR622,0.01563242602064071,max
734,FR,FR514,0.007686686349847722,max
735,FR,FR515,0.007212936498871704,max
736,FR,FR623,0.026031300058886014,max
737,FR,FR531,0.006313730435251771,max
738,FR,FR611,0.011458398733057162,max
739,FR,FR624,0.005412245944810399,max
740,FR,FR625,0.01605833355055014,max
741,FR,FR532,0.006794539449038962,max
742,FR,FR612,0.017006868039430495,max
743,FR,FR613,0.007307821857442957,max
744,FR,FR626,0.012010502757639784,max
745,FR,FR627,0.016332842849943234,max
746,FR,FR533,0.004687578107083326,max
747,FR,FR614,0.009258848941853155,max
748,FR,FR628,0.007734026610885986,max
749,FR,FR521,0.007362911903099996,max
750,FR,FR534,0.00411870607980395,max
751,FR,FR615,0.024754000027569886,max
752,FR,FR221,0.0063385780924884935,max
753,FR,FR244,0.008781780697637563,max
754,FR,FR245,0.005631563101051697,max
755,FR,FR246,0.006396241945706003,max
756,FR,FR251,0.010029800014923637,max
757,FR,FR262,0.004740619592107052,max
758,FR,FR264,0.005157298629824567,max
759,FR,FR263,0.007951525400319263,max
760,FR,FR301,0.029702335270984197,max
761,FR,FR252,0.010160876601409824,max
762,FR,FR302,0.015762184857966852,max
763,FR,FR253,0.008335710762179382,max
764,FR,FR411,0.018505127491490397,max
765,FR,FR412,0.004979409548679514,max
766,FR,FR413,0.025167784862700673,max
767,FR,FR414,0.0140831591568644,max
768,FR,FR421,0.030052199989011975,max
769,FR,FR261,0.007276589833857419,max
770,FR,FR433,0.008771770942817997,max
771,FR,FR434,0.04155812335228873,max
772,FR,FR422,0.030468979547465427,max
773,NL,NL310,0.051452002995605366,max
774,FR,FR511,0.011727381967566395,max
775,FR,FR431,0.027211920636623987,max
776,FR,FR432,0.010246674886724759,max
777,FR,FR222,0.011490523459984775,max
778,FR,FR101,0.9641044763583282,max
779,FR,FR223,0.006119335252796358,max
780,FR,FR211,0.008406916352750178,max
781,FR,FR231,0.006565939933971295,max
782,FR,FR232,0.016027472184709183,max
783,FR,FR102,0.017171241643380828,max
784,FR,FR103,0.06070895243349432,max
785,FR,FR212,0.004887898675529912,max
786,FR,FR213,0.0054544847814991925,max
787,FR,FR104,0.055084417452389525,max
788,FR,FR105,0.443585499310173,max
789,FR,FR106,0.30852649036766805,max
790,FR,FR107,0.25009678737328755,max
791,FR,FR108,0.12003605038248037,max
792,FR,FR214,0.005076687175156426,max
793,FR,FR241,0.003102065567076798,max
794,FR,FR242,0.004750803870163549,max
795,FR,FR243,0.002969080689385087,max
796,IE,IE021,0.07139174437603238,max
799,IE,IE022,0.005571421795865123,max
800,IT,ITC17,0.02001069464392567,max
801,IT,ITC18,0.009028876174570728,max
802,IT,ITC20,0.06557185684181499,max
803,IT,ITC31,0.11405324490453565,max
804,IT,ITC32,0.059398776950284386,max
805,IT,ITC33,0.1712903822286336,max
806,IT,ITC34,0.07142694672969416,max
807,IT,ITC41,0.06890931263072468,max
808,IT,ITC42,0.08262717115736759,max
809,IT,ITC43,0.1124207521500051,max
810,IT,ITC44,0.061799751466034454,max
811,IT,ITC46,0.03968742697536488,max
812,IT,ITC47,0.020877632690860612,max
813,IT,ITC48,0.008534191453808782,max
814,IT,ITC11,0.032886190299906984,max
815,IT,ITC12,0.004423016063410335,max
816,IT,ITC13,0.022258947491380812,max
817,IT,ITC49,0.009342921164436973,max
818,IT,ITC4A,0.006266437543519019,max
819,IT,ITC4B,0.005703432176732661,max
820,IT,ITF11,0.014427366937062827,max
821,IT,ITF12,0.03509620251217046,max
822,IT,ITC14,0.11501342812394233,max
823,IT,ITC15,0.012646913211416717,max
824,IT,ITC16,0.010194032475521654,max
825,IT,ITF22,0.01636491835954282,max
826,IT,ITC4C,0.060242574604898146,max
827,IT,ITC4D,0.0724901170285154,max
828,IT,ITF13,0.05251329393403823,max
829,IT,ITF14,0.030109618298556642,max
830,IT,ITF21,0.017943646359667477,max
831,IE,IE011,0.006219607634757779,max
832,IE,IE012,0.002369205338757304,max
833,IE,IE023,0.0033164579279631482,max
834,IE,IE024,0.0035468879050857224,max
835,IE,IE013,0.0024685122063942124,max
836,IE,IE025,0.006648716226185003,max
837,HR,HR049,0.003977344900362343,max
838,HR,HR04A,0.004788352555296326,max
839,HR,HR04B,0.0029512935171888467,max
840,HR,HR04C,0.0026454230399878425,max
841,HR,HR04D,0.008534772607548152,max
842,HR,HR04E,0.005979354855338684,max
843,HU,HU101,0.10246043099816074,max
844,HU,HU102,0.008725997996699715,max
845,HU,HU211,0.003663709374091559,max
846,HU,HU212,0.0070253565174223055,max
847,HU,HU213,0.004517080734099283,max
848,HU,HU331,0.0018726837058408306,max
849,HU,HU332,0.0018712939134590805,max
850,HU,HU333,0.0032743060414216355,max
851,HU,HU221,0.004274593199509743,max
852,HU,HU222,0.0034409145974777775,max
853,HU,HU223,0.005963996227694723,max
854,HU,HU311,0.007261662177359626,max
855,HU,HU312,0.006091019415722433,max
856,HU,HU231,0.004307288386214514,max
857,HU,HU232,0.002902226661257844,max
858,HU,HU313,0.009058928084715954,max
859,HU,HU321,0.003961271509338304,max
860,HU,HU322,0.002031272422759665,max
861,HU,HU233,0.002885908480961962,max
862,HU,HU323,0.0031161000468846833,max
863,FR,FRA20,inf,max
864,FR,FRA40,inf,max
865,HR,HR033,0.009693052459499122,max
866,HR,HR034,0.0069464147899747876,max
867,HR,HR035,0.02411524902352038,max
868,HR,HR036,0.00767468217784495,max
869,HR,HR041,0.054983770280141966,max
870,HR,HR037,0.03762823123440582,max
871,FR,FRA30,inf,max
872,FR,FRA50,inf,max
873,HR,HR032,0.004225051947033404,max
874,HR,HR042,0.007577611962613003,max
875,HR,HR043,0.019270375760840935,max
876,HR,HR044,0.00945396973126476,max
877,HR,HR031,0.07412967278985337,max
878,HR,HR045,0.004232992857140395,max
879,HR,HR046,0.006722628990578064,max
880,HR,HR047,0.004346185834180022,max
881,HR,HR048,0.002033594977046707,max
882,NL,NL211,0.015401531735201009,max
883,NL,NL212,0.02243252447939063,max
884,NL,NL421,0.01959564254623996,max
885,NL,NL422,0.020161987671162868,max
886,NL,NL423,0.06220485391176194,max
887,MK,MK001,0.005656540915899433,max
888,MK,MK002,0.007019433446804348,max
889,LV,LV009,0.0010480988961013074,max
890,MK,MK003,0.014273166478588145,max
891,MK,MK004,0.005679954755368261,max
892,MK,MK005,0.0034449565706118454,max
893,NL,NL213,0.02791923704367276,max
894,NL,NL221,0.037016298370825124,max
895,NL,NL224,0.01560888323855814,max
896,NL,NL225,0.013375126493324912,max
897,MK,MK006,0.01999697884528327,max
898,MK,MK007,0.009410935110027278,max
899,MK,MK008,0.035153404226911704,max
900,NL,NL226,0.05078089720549657,max
901,NL,NL230,0.013768376443734827,max
904,NL,NL321,0.015116162146815633,max
905,NL,NL322,0.04402174149307528,max
906,NL,NL323,0.07831758773979357,max
907,NL,NL324,0.1601940416864552,max
908,NL,NL325,0.08951531980766317,max
909,NL,NL326,0.08384021880590463,max
910,NL,NL327,0.11266468400049738,max
911,NL,NL332,0.1735440240413438,max
912,NL,NL333,0.06270320730166092,max
913,NL,NL337,0.07239348677962507,max
914,ME,ME000,0.014961112083637455,max
915,NL,NL338,0.03174123659789206,max
916,NL,NL339,0.05234459181551258,max
917,NL,NL33A,0.03763656453939426,max
918,NL,NL341,0.00614500267977008,max
919,NL,NL111,0.008597318893497475,max
920,NL,NL112,0.00724639824734859,max
921,NL,NL113,0.01621179318376505,max
922,NL,NL342,0.011811728440571288,max
923,NL,NL121,0.011292001975778112,max
924,NL,NL122,0.008182920018155652,max
925,NL,NL123,0.010668459889935955,max
926,NL,NL131,0.01596590130398588,max
927,NL,NL132,0.010747208077877431,max
928,NL,NL133,0.012781849948988549,max
929,NL,NL411,0.02400355499464926,max
930,NL,NL412,0.02685161238571215,max
931,NL,NL413,0.02225450174017154,max
932,NL,NL414,0.03669184650256629,max
933,IT,ITH55,0.015032317925142693,max
934,IT,ITH56,0.004727019426313652,max
935,IT,ITH57,0.008114583151405869,max
936,IT,ITH58,0.01787338485148808,max
937,IT,ITI12,0.038006621997630045,max
938,IT,ITI13,0.035920339370094326,max
939,IT,ITI14,0.05077341304612218,max
940,IT,ITI15,0.07660998542415554,max
941,IT,ITI16,0.02040971074099232,max
942,IT,ITI17,0.017231279104795338,max
943,IT,ITI18,0.014923494059326855,max
944,IT,ITI19,0.013219880522159475,max
945,IT,ITI1A,0.006121553286221664,max
946,IT,ITI22,0.02334530534993466,max
947,IT,ITI31,0.030545848790095056,max
948,IT,ITI32,0.03196697224306109,max
949,IT,ITI33,0.023560171207410788,max
950,IT,ITI34,0.045431920690052606,max
951,IT,ITI35,0.030130007883528962,max
952,IT,ITI21,0.016012690690274146,max
953,IT,ITI41,0.009095872142694049,max
954,IT,ITI42,0.019691122218618573,max
955,LT,LT001,0.0015769510304861982,max
956,LT,LT003,0.002493072671863034,max
957,LT,LT004,0.0010741587170754483,max
958,LT,LT005,0.0010098839908096939,max
959,IT,ITI43,0.0835709699180602,max
960,IT,ITI44,0.015071122219171,max
961,LT,LT002,0.002584040380663157,max
962,LT,LT006,0.001109298407411788,max
963,LT,LT007,0.001014394308166013,max
964,LT,LT008,0.0015471666553563018,max
965,LT,LT009,0.0011809332924234027,max
966,IT,ITI45,0.025505824419957565,max
968,LU,LU000,0.08113461611833178,max
969,LT,LT00A,0.004623674025785676,max
970,LV,LV003,0.0011017162753406292,max
971,LV,LV007,0.0029070204374804405,max
972,LV,LV005,0.001211477511452439,max
973,LV,LV006,0.06812903442538595,max
974,LV,LV008,0.0013027435581135756,max
975,IT,ITF31,0.0218016429356306,max
976,IT,ITF32,0.02766659017541534,max
977,IT,ITF33,0.1170987110880426,max
978,IT,ITG25,0.010633695694360281,max
979,IT,ITG26,0.010062682279130418,max
980,IT,ITH31,0.014557442949590611,max
981,IT,ITH32,0.02387650813168944,max
982,IT,ITF34,0.03982767770296948,max
983,IT,ITF35,0.04471765539779092,max
984,IT,ITF43,0.012229328681137696,max
985,IT,ITG27,0.012960948363719376,max
986,IT,ITG28,0.004153021950130814,max
987,IT,ITG2C,0.00882016816665655,max
988,IT,ITH33,0.05300992642746833,max
989,IT,ITH34,0.015380258637846802,max
990,IT,ITH36,0.01385208128434265,max
991,IT,ITG29,0.008177663018170696,max
992,IT,ITH35,0.011861706774221966,max
993,IT,ITH37,0.00441040993059702,max
994,IT,ITF44,0.007141711700027076,max
995,IT,ITF45,0.009199963433461607,max
996,IT,ITF46,0.0054352952889217395,max
997,IT,ITG11,0.01411442634590153,max
998,IT,ITG12,0.05327415152764937,max
999,IT,ITH41,0.00965080776902257,max
1000,IT,ITF47,0.01635470158109869,max
1001,IT,ITF48,0.015112777047654112,max
1002,IT,ITG13,0.06223693295694284,max
1003,IT,ITG14,0.023839280078433535,max
1004,IT,ITH42,0.008934745045768935,max
1005,IT,ITH43,0.015281785695396595,max
1006,IT,ITH44,0.142031135237306,max
1007,IT,ITI11,0.04921897438796053,max
1008,IT,ITF51,0.014099159016194442,max
1009,IT,ITF52,0.007258188596562243,max
1010,IT,ITF62,0.020140911037217473,max
1011,IT,ITG15,0.025460567445774573,max
1012,IT,ITG16,0.016267092202666172,max
1013,IT,ITH10,0.05788448054044036,max
1014,IT,ITF61,0.023667268093241378,max
1015,IT,ITG17,0.03360383032511811,max
1016,IT,ITG18,0.014008025484891376,max
1017,IT,ITG19,0.017579947691838092,max
1018,IT,ITH20,0.06153908401163862,max
1019,IT,ITH51,0.007840124974229375,max
1020,IT,ITH52,0.010491284203178226,max
1021,IT,ITH53,0.013311565758427825,max
1022,IT,ITH54,0.013882453057027896,max
1023,IT,ITF63,0.025584532549596643,max
1024,IT,ITF64,0.03206918335514232,max
1025,IT,ITF65,0.04504799421037638,max
1026,IT,ITH59,0.036660458165757324,max
1027,NO,NO072,0.008268453847269472,max
1028,NO,NO073,0.0007225674393077466,max
1029,PL,PL113,0.07777530410868322,max
1030,PL,PL114,0.007564601240640596,max
1031,PL,PL115,0.004631291961909877,max
1032,PL,PL116,0.003313715859376903,max
1033,PL,PL117,0.00300258817924809,max
1034,PL,PL127,0.11790688114388578,max
1035,PL,PL128,0.005152691275878767,max
1036,PL,PL129,0.00981666352059471,max
1037,PL,PL12A,0.008623863719262059,max
1038,PL,PL12B,0.0035829247095250294,max
1039,PL,PL214,0.020324257790534313,max
1040,PL,PL217,0.013505767671199948,max
1041,PL,PL12C,0.004638299863317968,max
1042,PL,PL12D,0.00283880802858761,max
1043,PL,PL218,0.07397391225189201,max
1044,PL,PL219,0.10963571834538911,max
1045,PL,PL21A,0.024522597042411397,max
1046,PL,PL213,0.08322732488942021,max
1047,PL,PL12E,0.003319569093670199,max
1048,NO,NO061,0.022293052614413292,max
1049,NO,NO053,0.04361856547559809,max
1050,NO,NO062,0.009637386863142573,max
1051,NO,NO071,0.011406405785960283,max
1052,NO,NO021,0.006638820373248797,max
1053,NO,NO022,0.01290631928980662,max
1054,NO,NO031,0.07929715821721042,max
1055,NO,NO033,0.11123272163941911,max
1056,NO,NO034,0.021570446790355385,max
1057,NO,NO032,0.027610801833195843,max
1058,NO,NO041,0.02519865904239627,max
1059,NO,NO042,0.046268170025453845,max
1060,NO,NO043,0.08456762557547862,max
1061,NO,NO051,0.07796627606740311,max
1062,NO,NO052,0.018968517350573495,max
1063,NO,NO011,0.8517930422354519,max
1064,NO,NO012,0.10433518913854893,max
1065,RO,RO113,0.013361164221703197,max
1066,RO,RO114,0.01038715424751278,max
1067,RO,RO115,0.0021425509489045725,max
1068,RO,RO411,0.0022322896638787204,max
1069,RO,RO412,0.004983246407581682,max
1070,RO,RO413,0.003375023399152394,max
1071,RO,RO414,0.00181497763005416,max
1072,RO,RO415,0.007523058384810045,max
1073,RO,RO421,0.001988511048058516,max
1074,RO,RO422,0.003773422410864862,max
1075,RO,RO423,0.009830983246759278,max
1076,RO,RO424,0.0019186177109475747,max
1077,PT,PT300,inf,max
1078,RO,RO116,0.0066442840463766546,max
1079,RO,RO121,0.007073042141976544,max
1080,RO,RO211,0.00790053821631872,max
1081,RO,RO212,0.004602763504296693,max
1082,RO,RO213,0.00792222016483837,max
1083,RO,RO214,0.005479585421598493,max
1084,RO,RO311,0.004647757716893458,max
1085,RO,RO312,0.00649135858496286,max
1086,RO,RO122,0.007710636167524884,max
1087,RO,RO123,0.00386111758130377,max
1088,RO,RO215,0.005910925833086915,max
1089,RO,RO216,0.004888668893174296,max
1090,RO,RO313,0.0037221000131909794,max
1091,RO,RO314,0.0018290084908268256,max
1092,RO,RO124,0.007325450432985855,max
1093,RO,RO125,0.010937256958623543,max
1094,RO,RO315,0.0011962597200305693,max
1095,RO,RO316,0.00640794679106667,max
1096,RO,RO126,0.011809307451974891,max
1097,RO,RO221,0.0012324121735615883,max
1098,RO,RO222,0.0022979881556468157,max
1099,RO,RO317,0.0013026601775191623,max
1100,RO,RO321,0.12840362657853466,max
1101,RO,RO322,0.006567795079708979,max
1102,RO,RO223,0.0026809022818436975,max
1103,RO,RO224,0.003981138311197914,max
1104,RO,RO111,0.003429920263946288,max
1105,RO,RO112,0.008616588243564254,max
1106,RO,RO225,0.002553090524762082,max
1107,RO,RO226,0.002706187927491956,max
1108,PL,PL323,0.02511307477765976,max
1109,PL,PL428,0.004828645377977508,max
1110,PL,PL523,0.0037032434918026626,max
1111,PL,PL524,0.006426700744313251,max
1112,PL,PL613,0.014989283570957074,max
1113,PL,PL616,0.004680246219126206,max
1114,PL,PL617,0.003395736693272811,max
1115,PL,PL618,0.006240153946709557,max
1116,PL,PL619,0.0037860739134257877,max
1117,PT,PT112,0.05488591791491577,max
1118,PT,PT119,0.05381489829603506,max
1119,PT,PT11A,0.08190940951960721,max
1120,PT,PT16G,0.01989930004247106,max
1121,PT,PT16H,0.002839211599490703,max
1122,PL,PL621,0.005063293200307582,max
1123,PL,PL622,0.0053636105276420026,max
1124,PT,PT11B,0.008343914349976033,max
1125,PT,PT11C,0.06089857469944701,max
1126,PT,PT11D,0.01685470789954969,max
1127,PT,PT16I,0.011445704513848796,max
1128,PT,PT16J,0.0069650585070460255,max
1129,PL,PL623,0.004979954482942471,max
1130,PT,PT11E,0.007313289070703279,max
1131,PT,PT170,0.05405565980342207,max
1132,PL,PL634,0.010142940557479165,max
1133,PL,PL636,0.00483765774570962,max
1134,PT,PT187,0.001549337028386257,max
1135,PT,PT150,0.017846333340841458,max
1136,PT,PT16B,0.021475810585573255,max
1137,PT,PT16D,0.023967614679660677,max
1138,PL,PL637,0.0054591671772352855,max
1139,PL,PL638,0.00515442672308453,max
1140,PT,PT111,0.03203168508827789,max
1141,PT,PT181,0.0016758751613784333,max
1142,PT,PT184,0.0012309541974758584,max
1143,PT,PT16E,0.01597046455888161,max
1144,PT,PT16F,0.02111359212097533,max
1145,PT,PT185,0.0038009387650713503,max
1146,PT,PT186,0.0018964962918609862,max
1147,PT,PT200,inf,max
1148,PL,PL229,0.023659964126642907,max
1149,PL,PL324,0.007105806035882151,max
1150,PL,PL325,0.01704454106420646,max
1151,PL,PL224,0.008876986068229446,max
1152,PL,PL225,0.04429716707908336,max
1153,PL,PL227,0.029431614850568544,max
1154,PL,PL228,0.020929464210045573,max
1155,PL,PL326,0.009463123225406463,max
1156,PL,PL411,0.003926259426975314,max
1157,PL,PL431,0.008120352552473065,max
1158,PL,PL432,0.006899498296402137,max
1159,PL,PL22A,0.09286315780231838,max
1160,PL,PL22B,0.026684712586757687,max
1161,PL,PL22C,0.021735494437014898,max
1162,PL,PL311,0.0021529002369475424,max
1163,PL,PL331,0.046505850803421435,max
1164,PL,PL414,0.0048473457226617615,max
1165,PL,PL415,0.0656136896001646,max
1166,PL,PL416,0.00570902215588193,max
1167,PL,PL332,0.006379695459147753,max
1168,PL,PL417,0.004604152388638047,max
1169,PL,PL418,0.005438389897319252,max
1170,PL,PL514,0.06310499981084862,max
1171,PL,PL343,0.0064114547318909094,max
1172,PL,PL633,0.09633160343562339,max
1173,PL,PL424,0.08959187845218256,max
1174,PL,PL515,0.009259725415300424,max
1175,PL,PL516,0.0066569710167988065,max
1176,PL,PL344,0.0021065477790644547,max
1177,PL,PL345,0.0035036999920075845,max
1178,PL,PL426,0.005151201232169454,max
1179,PL,PL517,0.012684226005566212,max
1180,PL,PL518,0.0040268024361013,max
1181,PL,PL312,0.004134027610448339,max
1182,PL,PL314,0.006343032354667295,max
1183,PL,PL427,0.0038976442047478446,max
1184,PL,PL315,0.0043490136762328975,max
1185,SK,SK041,0.02815411467212351,max
1239,SI,SI031,0.010004365152866004,max
1240,SI,SI032,0.03342297678837099,max
1241,SI,SI033,0.07723340292285413,max
1242,SK,SK010,0.0220708275350456,max
1243,SK,SK042,0.014162354829510743,max
1245,SI,SI034,0.044858499769695054,max
1246,SI,SI035,0.08640599896618396,max
1247,SI,SI036,0.02412529341733091,max
1248,SI,SI037,0.04665757705152875,max
1249,SI,SI038,0.05990827166437166,max
1250,SK,SK021,0.007249318227589545,max
1251,SK,SK022,0.02349753001542426,max
1252,SK,SK023,0.006059998383172937,max
1253,SK,SK031,0.04273571928395527,max
1255,SI,SI041,0.08280933935294538,max
1256,SI,SI042,0.04913993890892858,max
1257,SI,SI043,0.07641849617357592,max
1261,SI,SI044,0.10913062479940991,max
1262,SK,SK032,0.017095950633724682,max
1263,SE,SE231,0.02060363116985849,max
1264,SE,SE232,0.02591671275388222,max
1265,SE,SE313,0.008084174139644103,max
1266,SE,SE321,0.007239638852792032,max
1267,SE,SE322,0.0015411483668572594,max
1268,SE,SE331,0.0031068232469702492,max
1269,SE,SE311,0.00883918445327387,max
1270,SE,SE312,0.00442692301899703,max
1271,SE,SE332,0.0016634721095385586,max
1272,SE,SE213,0.00839014637121988,max
1273,SE,SE121,0.01513616751900562,max
1274,SE,SE214,0.003979343171834638,max
1275,SE,SE122,0.021491590005068045,max
1276,SE,SE221,0.02356700885504373,max
1277,SE,SE123,0.017802744694190933,max
1278,SE,SE124,0.015347960404722798,max
1279,SE,SE125,0.01825046834630164,max
1280,SE,SE224,0.020788179276244097,max
1281,SE,SE211,0.017844050835178014,max
1282,SE,SE110,0.1331136540362626,max
1283,SE,SE212,0.009336100274289784,max
1284,UK,UKK11,0.14626778746478947,max
1285,UK,UKK12,0.04051014647912845,max
1286,UK,UKL24,0.007522002173703449,max
1287,UK,UKM21,0.01219850547637257,max
1288,UK,UKM22,0.022775018477739835,max
1289,UK,UKM23,0.014050724832050273,max
1290,UK,UKM24,0.004200746376223358,max
1291,UK,UKM25,0.09803041414835316,max
1292,UK,UKM26,0.03999865186532565,max
1293,UK,UKM28,0.036927103743587465,max
1294,UK,UKM35,0.05879731570262779,max
1295,UK,UKM36,0.05507846623137537,max
1296,UK,UKM37,0.014022245586380652,max
1297,UK,UKM38,0.01937776782295256,max
1298,UK,UKM50,0.008449865163685148,max
1299,UK,UKM32,0.0032126918213087473,max
1300,UK,UKM33,0.01779399921608277,max
1301,UK,UKM34,0.13195698798496325,max
1302,UK,UKN03,0.012759402085085636,max
1303,UK,UKN01,0.12410877752583165,max
1304,UK,UKN02,0.03238216074869511,max
1305,UK,UKN05,0.008133838638172491,max
1306,UK,UKM64,0.003991876471259408,max
1307,UK,UKN04,0.008924516904878688,max
1308,UK,UKM63,0.003147600900345591,max
1309,UK,UKM61,0.0020925728620427887,max
1310,UK,UKM31,0.061009045011308584,max
1311,UK,UKM27,0.008173229166152445,max
1312,UK,UKM65,0.0019647069045350763,max
1313,UK,UKM62,0.00713143286832381,max
1314,UK,UKM66,0.004088428190620642,max
1315,UK,UKJ21,0.26390424104924365,max
1316,UK,UKJ22,0.053328853293531826,max
1317,UK,UKJ25,0.04803243715350328,max
1318,UK,UKK13,0.023686504624454256,max
1319,UK,UKK14,0.05278303229617692,max
1320,UK,UKK15,0.017212491632174448,max
1321,UK,UKK21,0.11548933273420128,max
1322,UK,UKJ26,0.038196120158520426,max
1323,UK,UKJ27,0.042089566206626086,max
1324,UK,UKJ28,0.032412778847849065,max
1325,UK,UKJ31,0.19059093558706164,max
1326,UK,UKJ32,0.14923680731980857,max
1327,UK,UKJ34,0.05588765038485434,max
1328,UK,UKK22,0.023947831300534156,max
1329,UK,UKJ35,0.07968035990337723,max
1330,UK,UKK23,0.012378062506871328,max
1331,UK,UKL11,0.006614415250980674,max
1332,UK,UKJ36,0.02559422237969129,max
1333,UK,UKJ37,0.030408246472116728,max
1334,UK,UKL12,0.015899629860936407,max
1335,UK,UKL13,0.02299602130475983,max
1336,UK,UKL15,0.08759861261371034,max
1337,UK,UKL16,0.09405250733453763,max
1338,UK,UKJ41,0.07493931742524117,max
1339,UK,UKJ43,0.03977465441817028,max
1340,UK,UKJ44,0.02913608580672416,max
1341,UK,UKJ45,0.019718062406579383,max
1342,UK,UKJ46,0.044889284994978025,max
1343,UK,UKK30,0.02947767168095527,max
1344,UK,UKL14,0.01218865111086,max
1345,UK,UKL17,0.05494849979014274,max
1346,UK,UKL18,0.08656080132026311,max
1347,UK,UKK41,0.17908542567913427,max
1348,UK,UKK42,0.13938792194529942,max
1349,UK,UKK43,0.023474218688424472,max
1350,UK,UKL21,0.03712009644821788,max
1351,UK,UKL22,0.06848840293900378,max
1352,UK,UKL23,0.023699904014613894,max
1355,UK,UKD44,0.024906097973815353,max
1356,UK,UKD45,0.030141747988937807,max
1357,UK,UKD46,0.08916119020550173,max
1358,UK,UKD47,0.02374483385117925,max
1359,UK,UKD61,0.04271123201092005,max
1360,UK,UKD62,0.015040419156769765,max
1361,UK,UKD63,0.015648204523435353,max
1362,UK,UKD71,0.05671087368329338,max
1363,UK,UKD72,0.14872222952405234,max
1364,UK,UKD73,0.07127720958471402,max
1365,UK,UKD74,0.07971568448654659,max
1366,UK,UKE21,0.028296886145690182,max
1367,UK,UKE31,0.03453672185325086,max
1368,UK,UKE32,0.117217043822684,max
1369,UK,UKE41,0.13989750242468926,max
1370,UK,UKE42,0.07104661765180167,max
1371,UK,UKE44,0.10444762624772888,max
1372,UK,UKE45,0.0440230284441357,max
1373,UK,UKG21,0.023520005238892423,max
1374,UK,UKE22,0.006759236822321528,max
1375,UK,UKG31,0.13831994384198812,max
1376,UK,UKG32,0.04764509484228015,max
1377,UK,UKG33,0.11378287129600403,max
1378,UK,UKG36,0.108343138721036,max
1379,UK,UKG37,0.11455317193434912,max
1380,UK,UKG38,0.09359252268974623,max
1381,UK,UKG39,0.11509370598998872,max
1382,UK,UKF11,0.10854665284642397,max
1383,UK,UKF12,0.04031250940893048,max
1384,UK,UKE11,0.11011935337456634,max
1385,UK,UKE12,0.005626920287183524,max
1386,UK,UKE13,0.012470415339826195,max
1387,UK,UKG22,0.006930163792014866,max
1388,UK,UKG23,0.12201664755802089,max
1389,UK,UKG24,0.02017745039351983,max
1390,UK,UKF13,0.02945245698283968,max
1391,UK,UKF14,0.14320658606528486,max
1392,UK,UKF15,0.014881316878333882,max
1393,UK,UKF16,0.024769052356597356,max
1394,UK,UKH12,0.008220349106802279,max
1395,UK,UKH14,0.008900431054685949,max
1396,UK,UKH15,0.02135352915572526,max
1397,UK,UKH16,0.005261129019612421,max
1398,UK,UKH17,0.005382075031171309,max
1399,UK,UKF21,0.15218079348980426,max
1400,UK,UKF22,0.014057232777755441,max
1401,UK,UKF24,0.013427131961853288,max
1402,UK,UKG11,0.008135388083341924,max
1403,UK,UKH21,0.14885178090770398,max
1404,UK,UKH23,0.034149568890478384,max
1405,UK,UKH24,0.012903582971820798,max
1406,UK,UKH25,0.017839978447405827,max
1407,UK,UKH34,0.013506049486875032,max
1408,UK,UKH35,0.011375179934468373,max
1409,UK,UKH36,0.014048116661446775,max
